year,month,sector,nom_ent,trab
2018,2,Construcción,Mexico,137902
2018,2,Construcción,Michoacan,35791
2018,2,Construcción,Morelos,15313
2018,2,Construcción,Nayarit,13635
2018,2,Construcción,Nuevo Leon,144540
2018,2,Construcción,Oaxaca,18994
2018,2,Construcción,Puebla,50384
2018,2,Construcción,Queretaro,53518
2018,2,Construcción,Quintana Roo,52879
2018,2,Construcción,San Luis Potosi,35670
2018,2,Construcción,Sinaloa,51765
2018,2,Construcción,Sonora,54243
2018,2,Construcción,Tabasco,18304
2018,2,Construcción,Tamaulipas,47855
2018,2,Construcción,Tlaxcala,6133
2018,2,Construcción,Veracruz,59888
2018,2,Construcción,Yucatan,36036
2018,2,Construcción,Zacatecas,18673
2018,3,Construcción,Aguascalientes,23579
2018,3,Construcción,Baja California,40136
2018,3,Construcción,Baja California Sur,28852
2018,3,Construcción,Campeche,19571
2018,3,Construcción,Chiapas,14496
2018,3,Construcción,Chihuahua,44542
2018,3,Construcción,Ciudad de México,260717
2018,3,Construcción,Coahuila,56479
2018,3,Construcción,Colima,10648
2018,3,Construcción,Durango,21265
2018,3,Construcción,Guanajuato,79136
2018,3,Construcción,Guerrero,14481
2018,3,Construcción,Hidalgo,26877
2018,3,Construcción,Jalisco,150288
2018,3,Construcción,Mexico,137620
2018,3,Construcción,Michoacan,36520
2018,3,Construcción,Morelos,14674
2018,3,Construcción,Nayarit,13262
2018,3,Construcción,Nuevo Leon,143026
2018,3,Construcción,Oaxaca,19008
2018,3,Construcción,Puebla,50742
2018,3,Construcción,Queretaro,53065
2018,3,Construcción,Quintana Roo,52421
2018,3,Construcción,San Luis Potosi,34664
2018,3,Construcción,Sinaloa,52325
2018,3,Construcción,Sonora,53909
2018,3,Construcción,Tabasco,18277
2018,3,Construcción,Tamaulipas,48017
2018,3,Construcción,Tlaxcala,5879
2018,3,Construcción,Veracruz,59685
2018,3,Construcción,Yucatan,35498
2018,3,Construcción,Zacatecas,18974
2018,4,Construcción,Aguascalientes,23759
2018,4,Construcción,Baja California,41151
2018,4,Construcción,Baja California Sur,30399
2018,4,Construcción,Campeche,19849
2018,4,Construcción,Chiapas,14860
2018,4,Construcción,Chihuahua,45669
2018,4,Construcción,Ciudad de México,268223
2018,4,Construcción,Coahuila,57740
2018,4,Construcción,Colima,10970
2018,4,Construcción,Durango,21487
2018,4,Construcción,Guanajuato,80527
2018,4,Construcción,Guerrero,14790
2018,4,Construcción,Hidalgo,27431
2018,4,Construcción,Jalisco,153979
2018,4,Construcción,Mexico,139957
2018,4,Construcción,Michoacan,36388
2018,4,Construcción,Morelos,15045
2018,4,Construcción,Nayarit,13578
2018,4,Construcción,Nuevo Leon,144596
2018,4,Construcción,Oaxaca,19013
2018,4,Construcción,Puebla,51752
2018,4,Construcción,Queretaro,54965
2018,4,Construcción,Quintana Roo,56662
2018,4,Construcción,San Luis Potosi,35303
2018,4,Construcción,Sinaloa,53043
2018,4,Construcción,Sonora,54106
2018,4,Construcción,Tabasco,18262
2018,4,Construcción,Tamaulipas,47636
2018,4,Construcción,Tlaxcala,5883
2018,4,Construcción,Veracruz,61061
2018,4,Construcción,Yucatan,36001
2018,4,Construcción,Zacatecas,18936
2018,5,Construcción,Aguascalientes,23440
2018,5,Construcción,Baja California,41406
2018,5,Construcción,Baja California Sur,31285
2018,5,Construcción,Campeche,20101
2018,5,Construcción,Chiapas,15088
2018,5,Construcción,Chihuahua,45817
2018,5,Construcción,Ciudad de México,270729
2018,5,Construcción,Coahuila,57464
2018,5,Construcción,Colima,10893
2018,5,Construcción,Durango,22399
2018,5,Construcción,Guanajuato,80291
2018,5,Construcción,Guerrero,14652
2018,5,Construcción,Hidalgo,27693
2018,5,Construcción,Jalisco,155462
2018,5,Construcción,Mexico,138756
2018,5,Construcción,Michoacan,36954
2018,5,Construcción,Morelos,15478
2018,5,Construcción,Nayarit,14140
2018,5,Construcción,Nuevo Leon,144138
2018,5,Construcción,Oaxaca,18670
2018,5,Construcción,Puebla,52038
2018,5,Construcción,Queretaro,55044
2018,5,Construcción,Quintana Roo,62040
2018,5,Construcción,San Luis Potosi,35832
2018,5,Construcción,Sinaloa,52898
2018,5,Construcción,Sonora,53896
2018,5,Construcción,Tabasco,18500
2018,5,Construcción,Tamaulipas,47486
2018,5,Construcción,Tlaxcala,5998
2018,5,Construcción,Veracruz,63014
2018,5,Construcción,Yucatan,34903
2018,5,Construcción,Zacatecas,18924
2018,6,Construcción,Aguascalientes,23555
2018,6,Construcción,Baja California,41650
2018,6,Construcción,Baja California Sur,31297
2018,6,Construcción,Campeche,21013
2018,6,Construcción,Chiapas,15192
2018,6,Construcción,Chihuahua,46415
2018,6,Construcción,Ciudad de México,268920
2018,6,Construcción,Coahuila,57069
2018,6,Construcción,Colima,11007
2018,6,Construcción,Durango,21700
2018,6,Construcción,Guanajuato,80994
2018,6,Construcción,Guerrero,15358
2018,6,Construcción,Hidalgo,27356
2018,6,Construcción,Jalisco,154096
2018,6,Construcción,Mexico,139078
2018,6,Construcción,Michoacan,37532
2018,6,Construcción,Morelos,15978
2018,6,Construcción,Nayarit,14593
2018,6,Construcción,Nuevo Leon,143309
2018,6,Construcción,Oaxaca,19142
2018,6,Construcción,Puebla,51303
2018,6,Construcción,Queretaro,55498
2018,6,Construcción,Quintana Roo,62997
2018,6,Construcción,San Luis Potosi,35361
2018,6,Construcción,Sinaloa,53862
2018,6,Construcción,Sonora,54779
2018,6,Construcción,Tabasco,18311
2018,6,Construcción,Tamaulipas,47266
2018,6,Construcción,Tlaxcala,6299
2018,6,Construcción,Veracruz,65129
2018,6,Construcción,Yucatan,34948
2018,6,Construcción,Zacatecas,18096
2018,7,Construcción,Aguascalientes,23855
2018,7,Construcción,Baja California,42127
2018,7,Construcción,Baja California Sur,32307
2018,7,Construcción,Campeche,20175
2018,7,Construcción,Chiapas,15126
2018,7,Construcción,Chihuahua,47284
2018,7,Construcción,Ciudad de México,275113
2018,7,Construcción,Coahuila,56171
2018,7,Construcción,Colima,11309
2018,7,Construcción,Durango,21664
2018,7,Construcción,Guanajuato,82268
2018,7,Construcción,Guerrero,15966
2018,7,Construcción,Hidalgo,27848
2018,7,Construcción,Jalisco,154693
2018,7,Construcción,Mexico,139946
2018,7,Construcción,Michoacan,37883
2018,7,Construcción,Morelos,16070
2018,7,Construcción,Nayarit,14892
2018,7,Construcción,Nuevo Leon,145009
2018,7,Construcción,Oaxaca,19665
2018,7,Construcción,Puebla,51557
2018,7,Construcción,Queretaro,56922
2018,7,Construcción,Quintana Roo,68138
2018,7,Construcción,San Luis Potosi,36447
2018,7,Construcción,Sinaloa,53146
2018,7,Construcción,Sonora,55276
2018,7,Construcción,Tabasco,18539
2018,7,Construcción,Tamaulipas,48169
2018,7,Construcción,Tlaxcala,6305
2018,7,Construcción,Veracruz,65448
2018,7,Construcción,Yucatan,35140
2018,7,Construcción,Zacatecas,18234
2018,8,Construcción,Aguascalientes,24017
2018,8,Construcción,Baja California,43295
2018,8,Construcción,Baja California Sur,33087
2018,8,Construcción,Campeche,20715
2018,8,Construcción,Chiapas,15761
2018,8,Construcción,Chihuahua,47863
2018,8,Construcción,Ciudad de México,274925
2018,8,Construcción,Coahuila,58060
2018,8,Construcción,Colima,11582
2018,8,Construcción,Durango,21636
2018,8,Construcción,Guanajuato,82965
2018,8,Construcción,Guerrero,16579
2018,8,Construcción,Hidalgo,28805
2018,8,Construcción,Jalisco,154535
2018,8,Construcción,Mexico,141799
2018,8,Construcción,Michoacan,38676
2018,8,Construcción,Morelos,16529
2018,8,Construcción,Nayarit,15500
2018,8,Construcción,Nuevo Leon,146848
2018,8,Construcción,Oaxaca,20729
2018,8,Construcción,Puebla,52732
2018,8,Construcción,Queretaro,57519
2018,8,Construcción,Quintana Roo,70552
2018,8,Construcción,San Luis Potosi,36918
2018,8,Construcción,Sinaloa,53523
2018,8,Construcción,Sonora,55492
2018,8,Construcción,Tabasco,19290
2018,8,Construcción,Tamaulipas,48271
2018,8,Construcción,Tlaxcala,6380
2018,8,Construcción,Veracruz,67261
2018,8,Construcción,Yucatan,35486
2018,8,Construcción,Zacatecas,18355
2018,9,Construcción,Aguascalientes,24015
2018,9,Construcción,Baja California,44397
2018,9,Construcción,Baja California Sur,34150
2018,9,Construcción,Campeche,21336
2018,9,Construcción,Chiapas,15853
2018,9,Construcción,Chihuahua,47274
2018,9,Construcción,Ciudad de México,271914
2018,9,Construcción,Coahuila,58749
2018,9,Construcción,Colima,11632
2018,9,Construcción,Durango,21857
2018,9,Construcción,Guanajuato,82233
2018,9,Construcción,Guerrero,17464
2018,9,Construcción,Hidalgo,29109
2018,9,Construcción,Jalisco,153469
2018,9,Construcción,Mexico,142773
2018,9,Construcción,Michoacan,38238
2018,9,Construcción,Morelos,16723
2018,9,Construcción,Nayarit,16132
2018,9,Construcción,Nuevo Leon,145621
2018,9,Construcción,Oaxaca,20930
2018,9,Construcción,Puebla,52352
2018,9,Construcción,Queretaro,56520
2018,9,Construcción,Quintana Roo,72139
2018,9,Construcción,San Luis Potosi,36902
2018,9,Construcción,Sinaloa,52076
2018,9,Construcción,Sonora,56168
2018,9,Construcción,Tabasco,19541
2018,9,Construcción,Tamaulipas,48489
2018,9,Construcción,Tlaxcala,6418
2018,9,Construcción,Veracruz,67635
2018,9,Construcción,Yucatan,36041
2018,9,Construcción,Zacatecas,18092
2018,10,Construcción,Aguascalientes,24658
2018,10,Construcción,Baja California,45290
2018,10,Construcción,Baja California Sur,35650
2018,10,Construcción,Campeche,21134
2018,10,Construcción,Chiapas,15365
2018,10,Construcción,Chihuahua,47989
2018,10,Construcción,Ciudad de México,268471
2018,10,Construcción,Coahuila,58780
2018,10,Construcción,Colima,11488
2018,10,Construcción,Durango,21762
2018,10,Construcción,Guanajuato,83963
2018,10,Construcción,Guerrero,17420
2018,10,Construcción,Hidalgo,29119
2018,10,Construcción,Jalisco,153928
2018,10,Construcción,Mexico,145567
2018,10,Construcción,Michoacan,38575
2018,10,Construcción,Morelos,16521
2018,10,Construcción,Nayarit,16504
2018,10,Construcción,Nuevo Leon,149305
2018,10,Construcción,Oaxaca,20242
2018,10,Construcción,Puebla,53149
2018,10,Construcción,Queretaro,56693
2018,10,Construcción,Quintana Roo,73503
2018,10,Construcción,San Luis Potosi,37260
2018,10,Construcción,Sinaloa,52585
2018,10,Construcción,Sonora,55726
2018,10,Construcción,Tabasco,19516
2018,10,Construcción,Tamaulipas,48154
2018,10,Construcción,Tlaxcala,6784
2018,10,Construcción,Veracruz,67642
2018,10,Construcción,Yucatan,36358
2018,10,Construcción,Zacatecas,18473
2018,11,Construcción,Aguascalientes,24951
2018,11,Construcción,Baja California,44225
2018,11,Construcción,Baja California Sur,34662
2018,11,Construcción,Campeche,20872
2018,11,Construcción,Chiapas,14577
2018,11,Construcción,Chihuahua,47189
2018,11,Construcción,Ciudad de México,260964
2018,11,Construcción,Coahuila,57429
2018,11,Construcción,Colima,11619
2018,11,Construcción,Durango,21388
2018,11,Construcción,Guanajuato,81612
2018,11,Construcción,Guerrero,16571
2018,11,Construcción,Hidalgo,27983
2018,11,Construcción,Jalisco,150318
2018,11,Construcción,Mexico,141062
2018,11,Construcción,Michoacan,38510
2018,11,Construcción,Morelos,16088
2018,11,Construcción,Nayarit,16582
2018,11,Construcción,Nuevo Leon,148748
2018,11,Construcción,Oaxaca,20314
2018,11,Construcción,Puebla,52659
2018,11,Construcción,Queretaro,56589
2018,11,Construcción,Quintana Roo,70545
2018,11,Construcción,San Luis Potosi,36851
2018,11,Construcción,Sinaloa,51839
2018,11,Construcción,Sonora,54981
2018,11,Construcción,Tabasco,19099
2018,11,Construcción,Tamaulipas,47038
2018,11,Construcción,Tlaxcala,6811
2018,11,Construcción,Veracruz,67209
2018,11,Construcción,Yucatan,35774
2018,11,Construcción,Zacatecas,18103
2018,12,Construcción,Aguascalientes,23869
2018,12,Construcción,Baja California,42010
2018,12,Construcción,Baja California Sur,27679
2018,12,Construcción,Campeche,20280
2018,12,Construcción,Chiapas,13410
2018,12,Construcción,Chihuahua,44742
2018,12,Construcción,Ciudad de México,237981
2018,12,Construcción,Coahuila,55324
2018,12,Construcción,Colima,10950
2018,12,Construcción,Durango,20378
2018,12,Construcción,Guanajuato,78584
2018,12,Construcción,Guerrero,13975
2018,12,Construcción,Hidalgo,25534
2018,12,Construcción,Jalisco,141254
2018,12,Construcción,Mexico,131639
2018,12,Construcción,Michoacan,37563
2018,12,Construcción,Morelos,15591
2018,12,Construcción,Nayarit,14844
2018,12,Construcción,Nuevo Leon,143141
2018,12,Construcción,Oaxaca,17811
2018,12,Construcción,Puebla,49835
2018,12,Construcción,Queretaro,54094
2018,12,Construcción,Quintana Roo,51405
2018,12,Construcción,San Luis Potosi,33582
2018,12,Construcción,Sinaloa,48996
2018,12,Construcción,Sonora,50982
2018,12,Construcción,Tabasco,16949
2018,12,Construcción,Tamaulipas,45193
2018,12,Construcción,Tlaxcala,6535
2018,12,Construcción,Veracruz,61347
2018,12,Construcción,Yucatan,34259
2018,12,Construcción,Zacatecas,17562
2019,1,Construcción,Aguascalientes,23947
2019,1,Construcción,Baja California,42228
2019,1,Construcción,Baja California Sur,31482
2019,1,Construcción,Campeche,20194
2019,1,Construcción,Chiapas,12946
2019,1,Construcción,Chihuahua,45849
2019,1,Construcción,Ciudad de México,244635
2019,1,Construcción,Coahuila,55627
2019,1,Construcción,Colima,11141
2019,1,Construcción,Durango,19439
2019,1,Construcción,Guanajuato,78315
2019,1,Construcción,Guerrero,14818
2019,1,Construcción,Hidalgo,26849
2019,1,Construcción,Jalisco,147313
2019,1,Construcción,Mexico,130763
2019,1,Construcción,Michoacan,37080
2019,1,Construcción,Morelos,15714
2019,1,Construcción,Nayarit,16581
2019,1,Construcción,Nuevo Leon,147415
2019,1,Construcción,Oaxaca,18172
2019,1,Construcción,Puebla,50115
2019,1,Construcción,Queretaro,56012
2019,1,Construcción,Quintana Roo,64494
2019,1,Construcción,San Luis Potosi,33108
2019,1,Construcción,Sinaloa,51468
2019,1,Construcción,Sonora,52267
2019,1,Construcción,Tabasco,17554
2019,1,Construcción,Tamaulipas,44209
2019,1,Construcción,Tlaxcala,6536
2019,1,Construcción,Veracruz,62673
2019,1,Construcción,Yucatan,33941
2019,1,Construcción,Zacatecas,18109
2019,2,Construcción,Aguascalientes,24017
2019,2,Construcción,Baja California,43630
2019,2,Construcción,Baja California Sur,32980
2019,2,Construcción,Campeche,20925
2019,2,Construcción,Chiapas,13194
2019,2,Construcción,Chihuahua,48153
2019,2,Construcción,Ciudad de México,240556
2019,2,Construcción,Coahuila,56071
2019,2,Construcción,Colima,11063
2019,2,Construcción,Durango,19566
2019,2,Construcción,Guanajuato,78706
2019,2,Construcción,Guerrero,14565
2019,2,Construcción,Hidalgo,27638
2019,2,Construcción,Jalisco,149137
2019,2,Construcción,Mexico,131203
2019,2,Construcción,Michoacan,36988
2019,2,Construcción,Morelos,15295
2019,2,Construcción,Nayarit,16963
2019,2,Construcción,Nuevo Leon,150162
2019,2,Construcción,Oaxaca,17602
2019,2,Construcción,Puebla,49544
2019,2,Construcción,Queretaro,57145
2019,2,Construcción,Quintana Roo,64852
2019,2,Construcción,San Luis Potosi,33331
2019,2,Construcción,Sinaloa,52188
2019,2,Construcción,Sonora,52930
2019,2,Construcción,Tabasco,17991
2019,2,Construcción,Tamaulipas,44120
2019,2,Construcción,Tlaxcala,6810
2019,2,Construcción,Veracruz,66220
2019,2,Construcción,Yucatan,34925
2019,2,Construcción,Zacatecas,18717
2019,3,Construcción,Aguascalientes,23910
2019,3,Construcción,Baja California,43661
2019,3,Construcción,Baja California Sur,31530
2019,3,Construcción,Campeche,21232
2019,3,Construcción,Chiapas,12906
2019,3,Construcción,Chihuahua,47238
2019,3,Construcción,Ciudad de México,241314
2019,3,Construcción,Coahuila,56162
2019,3,Construcción,Colima,11048
2019,3,Construcción,Durango,19181
2019,3,Construcción,Guanajuato,78078
2019,3,Construcción,Guerrero,14378
2019,3,Construcción,Hidalgo,27622
2019,3,Construcción,Jalisco,148276
2019,3,Construcción,Mexico,130531
2019,3,Construcción,Michoacan,37320
2019,3,Construcción,Morelos,15323
2019,3,Construcción,Nayarit,17618
2019,3,Construcción,Nuevo Leon,148435
2019,3,Construcción,Oaxaca,17337
2019,3,Construcción,Puebla,48573
2019,3,Construcción,Queretaro,56841
2019,3,Construcción,Quintana Roo,63019
2019,3,Construcción,San Luis Potosi,32675
2019,3,Construcción,Sinaloa,52205
2019,3,Construcción,Sonora,53028
2019,3,Construcción,Tabasco,18002
2019,3,Construcción,Tamaulipas,44113
2019,3,Construcción,Tlaxcala,6745
2019,3,Construcción,Veracruz,65854
2019,3,Construcción,Yucatan,35000
2019,3,Construcción,Zacatecas,18774
2019,4,Construcción,Aguascalientes,23291
2019,4,Construcción,Baja California,43678
2019,4,Construcción,Baja California Sur,30189
2019,4,Construcción,Campeche,21891
2019,4,Construcción,Chiapas,12867
2019,4,Construcción,Chihuahua,47262
2019,4,Construcción,Ciudad de México,240627
2019,4,Construcción,Coahuila,56021
2019,4,Construcción,Colima,10792
2019,4,Construcción,Durango,19060
2019,4,Construcción,Guanajuato,76230
2019,4,Construcción,Guerrero,15480
2019,4,Construcción,Hidalgo,27208
2019,4,Construcción,Jalisco,147972
2019,4,Construcción,Mexico,133370
2019,4,Construcción,Michoacan,37676
2019,4,Construcción,Morelos,15282
2019,4,Construcción,Nayarit,17873
2019,4,Construcción,Nuevo Leon,148683
2019,4,Construcción,Oaxaca,17590
2019,4,Construcción,Puebla,48248
2019,4,Construcción,Queretaro,57490
2019,4,Construcción,Quintana Roo,65752
2019,4,Construcción,San Luis Potosi,33181
2019,4,Construcción,Sinaloa,52938
2019,4,Construcción,Sonora,53825
2019,4,Construcción,Tabasco,18188
2019,4,Construcción,Tamaulipas,44353
2019,4,Construcción,Tlaxcala,6863
2019,4,Construcción,Veracruz,66238
2019,4,Construcción,Yucatan,34440
2019,4,Construcción,Zacatecas,18476
2019,5,Construcción,Aguascalientes,22912
2019,5,Construcción,Baja California,43016
2019,5,Construcción,Baja California Sur,30121
2019,5,Construcción,Campeche,21950
2019,5,Construcción,Chiapas,13276
2019,5,Construcción,Chihuahua,47041
2019,5,Construcción,Ciudad de México,240192
2019,5,Construcción,Coahuila,57015
2019,5,Construcción,Colima,10640
2019,5,Construcción,Durango,19490
2019,5,Construcción,Guanajuato,76692
2019,5,Construcción,Guerrero,15629
2019,5,Construcción,Hidalgo,26409
2019,5,Construcción,Jalisco,149419
2019,5,Construcción,Mexico,133401
2019,5,Construcción,Michoacan,38351
2019,5,Construcción,Morelos,15440
2019,5,Construcción,Nayarit,18606
2019,5,Construcción,Nuevo Leon,149065
2019,5,Construcción,Oaxaca,18169
2019,5,Construcción,Puebla,48301
2019,5,Construcción,Queretaro,57568
2019,5,Construcción,Quintana Roo,67187
2019,5,Construcción,San Luis Potosi,33455
2019,5,Construcción,Sinaloa,53199
2019,5,Construcción,Sonora,54140
2019,5,Construcción,Tabasco,18786
2019,5,Construcción,Tamaulipas,46678
2019,5,Construcción,Tlaxcala,6938
2019,5,Construcción,Veracruz,63619
2019,5,Construcción,Yucatan,35584
2019,5,Construcción,Zacatecas,17892
2019,6,Construcción,Aguascalientes,22530
2019,6,Construcción,Baja California,42857
2019,6,Construcción,Baja California Sur,29182
2019,6,Construcción,Campeche,22583
2019,6,Construcción,Chiapas,13754
2019,6,Construcción,Chihuahua,47351
2019,6,Construcción,Ciudad de México,241637
2019,6,Construcción,Coahuila,57355
2019,6,Construcción,Colima,10701
2019,6,Construcción,Durango,19501
2019,6,Construcción,Guanajuato,75681
2019,6,Construcción,Guerrero,15177
2019,6,Construcción,Hidalgo,25318
2019,6,Construcción,Jalisco,149522
2019,6,Construcción,Mexico,132700
2019,6,Construcción,Michoacan,38099
2019,6,Construcción,Morelos,15268
2019,6,Construcción,Nayarit,19280
2019,6,Construcción,Nuevo Leon,149671
2019,6,Construcción,Oaxaca,18691
2019,6,Construcción,Puebla,48299
2019,6,Construcción,Queretaro,58357
2019,6,Construcción,Quintana Roo,66968
2019,6,Construcción,San Luis Potosi,33892
2019,6,Construcción,Sinaloa,53114
2019,6,Construcción,Sonora,54480
2019,6,Construcción,Tabasco,19761
2019,6,Construcción,Tamaulipas,46944
2019,6,Construcción,Tlaxcala,6775
2019,6,Construcción,Veracruz,64673
2019,6,Construcción,Yucatan,36536
2019,6,Construcción,Zacatecas,17754
2019,7,Construcción,Aguascalientes,23105
2019,7,Construcción,Baja California,43663
2019,7,Construcción,Baja California Sur,28514
2019,7,Construcción,Campeche,22935
2019,7,Construcción,Chiapas,14618
2019,7,Construcción,Chihuahua,46091
2019,7,Construcción,Ciudad de México,243840
2019,7,Construcción,Coahuila,57062
2019,7,Construcción,Colima,10567
2019,7,Construcción,Durango,19657
2019,7,Construcción,Guanajuato,76015
2019,7,Construcción,Guerrero,15327
2019,7,Construcción,Hidalgo,25473
2019,7,Construcción,Jalisco,152015
2019,7,Construcción,Mexico,132467
2019,7,Construcción,Michoacan,39346
2019,7,Construcción,Morelos,15266
2019,7,Construcción,Nayarit,19822
2019,7,Construcción,Nuevo Leon,149814
2019,7,Construcción,Oaxaca,19133
2019,7,Construcción,Puebla,49253
2019,7,Construcción,Queretaro,58521
2019,7,Construcción,Quintana Roo,72214
2019,7,Construcción,San Luis Potosi,34221
2019,7,Construcción,Sinaloa,53569
2019,7,Construcción,Sonora,56652
2019,7,Construcción,Tabasco,20540
2019,7,Construcción,Tamaulipas,48890
2019,7,Construcción,Tlaxcala,6973
2019,7,Construcción,Veracruz,64254
2019,7,Construcción,Yucatan,36619
2019,7,Construcción,Zacatecas,17523
2019,8,Construcción,Aguascalientes,24015
2019,8,Construcción,Baja California,45741
2019,8,Construcción,Baja California Sur,28538
2019,8,Construcción,Campeche,23964
2019,8,Construcción,Chiapas,14943
2019,8,Construcción,Chihuahua,46043
2019,8,Construcción,Ciudad de México,240465
2019,8,Construcción,Coahuila,57441
2019,8,Construcción,Colima,10792
2019,8,Construcción,Durango,19613
2019,8,Construcción,Guanajuato,75868
2019,8,Construcción,Guerrero,15831
2019,8,Construcción,Hidalgo,25178
2019,8,Construcción,Jalisco,151390
2019,8,Construcción,Mexico,132506
2019,8,Construcción,Michoacan,39756
2019,8,Construcción,Morelos,15501
2019,8,Construcción,Nayarit,20563
2019,8,Construcción,Nuevo Leon,149238
2019,8,Construcción,Oaxaca,19002
2019,8,Construcción,Puebla,49755
2019,8,Construcción,Queretaro,58946
2019,8,Construcción,Quintana Roo,72356
2019,8,Construcción,San Luis Potosi,33342
2019,8,Construcción,Sinaloa,53026
2019,8,Construcción,Sonora,57502
2019,8,Construcción,Tabasco,21324
2019,8,Construcción,Tamaulipas,49341
2019,8,Construcción,Tlaxcala,6407
2019,8,Construcción,Veracruz,64355
2019,8,Construcción,Yucatan,36199
2019,8,Construcción,Zacatecas,17179
2019,9,Construcción,Aguascalientes,23239
2019,9,Construcción,Baja California,44313
2019,9,Construcción,Baja California Sur,28525
2019,9,Construcción,Campeche,24319
2019,9,Construcción,Chiapas,14898
2019,9,Construcción,Chihuahua,45854
2019,9,Construcción,Ciudad de México,246357
2019,9,Construcción,Coahuila,56792
2019,9,Construcción,Colima,11183
2019,9,Construcción,Durango,19552
2019,9,Construcción,Guanajuato,75440
2019,9,Construcción,Guerrero,16064
2019,9,Construcción,Hidalgo,25720
2019,9,Construcción,Jalisco,150586
2019,9,Construcción,Mexico,131085
2019,9,Construcción,Michoacan,38065
2019,9,Construcción,Morelos,15272
2019,9,Construcción,Nayarit,22443
2019,9,Construcción,Nuevo Leon,151230
2019,9,Construcción,Oaxaca,19135
2019,9,Construcción,Puebla,50648
2019,9,Construcción,Queretaro,58776
2019,9,Construcción,Quintana Roo,74259
2019,9,Construcción,San Luis Potosi,34049
2019,9,Construcción,Sinaloa,52253
2019,9,Construcción,Sonora,57932
2019,9,Construcción,Tabasco,21521
2019,9,Construcción,Tamaulipas,50233
2019,9,Construcción,Tlaxcala,6375
2019,9,Construcción,Veracruz,65317
2019,9,Construcción,Yucatan,36948
2019,9,Construcción,Zacatecas,17052
2019,10,Construcción,Aguascalientes,23593
2019,10,Construcción,Baja California,44862
2019,10,Construcción,Baja California Sur,29363
2019,10,Construcción,Campeche,23496
2019,10,Construcción,Chiapas,15718
2019,10,Construcción,Chihuahua,45796
2019,10,Construcción,Ciudad de México,255776
2019,10,Construcción,Coahuila,57108
2019,10,Construcción,Colima,11867
2019,10,Construcción,Durango,20314
2019,10,Construcción,Guanajuato,75542
2019,10,Construcción,Guerrero,16165
2019,10,Construcción,Hidalgo,25541
2019,10,Construcción,Jalisco,150933
2019,10,Construcción,Mexico,129921
2019,10,Construcción,Michoacan,38071
2019,10,Construcción,Morelos,15814
2019,10,Construcción,Nayarit,23026
2019,10,Construcción,Nuevo Leon,152551
2019,10,Construcción,Oaxaca,20120
2019,10,Construcción,Puebla,50690
2019,10,Construcción,Queretaro,59057
2019,10,Construcción,Quintana Roo,74566
2019,10,Construcción,San Luis Potosi,34538
2019,10,Construcción,Sinaloa,52389
2019,10,Construcción,Sonora,58110
2019,10,Construcción,Tabasco,22810
2019,10,Construcción,Tamaulipas,50390
2019,10,Construcción,Tlaxcala,6406
2019,10,Construcción,Veracruz,67006
2019,10,Construcción,Yucatan,38045
2019,10,Construcción,Zacatecas,17549
2019,11,Construcción,Aguascalientes,24149
2019,11,Construcción,Baja California,44872
2019,11,Construcción,Baja California Sur,28320
2019,11,Construcción,Campeche,23332
2019,11,Construcción,Chiapas,15386
2019,11,Construcción,Chihuahua,45596
2019,11,Construcción,Ciudad de México,259099
2019,11,Construcción,Coahuila,57347
2019,11,Construcción,Colima,11791
2019,11,Construcción,Durango,20048
2019,11,Construcción,Guanajuato,74037
2019,11,Construcción,Guerrero,15809
2019,11,Construcción,Hidalgo,26175
2019,11,Construcción,Jalisco,149756
2019,11,Construcción,Mexico,129240
2019,11,Construcción,Michoacan,36897
2019,11,Construcción,Morelos,15584
2019,11,Construcción,Nayarit,22185
2019,11,Construcción,Nuevo Leon,152086
2019,11,Construcción,Oaxaca,20971
2019,11,Construcción,Puebla,49542
2019,11,Construcción,Queretaro,57422
2019,11,Construcción,Quintana Roo,71477
2019,11,Construcción,San Luis Potosi,34225
2019,11,Construcción,Sinaloa,51270
2019,11,Construcción,Sonora,56204
2019,11,Construcción,Tabasco,22958
2019,11,Construcción,Tamaulipas,49510
2019,11,Construcción,Tlaxcala,6540
2019,11,Construcción,Veracruz,67571
2019,11,Construcción,Yucatan,37979
2019,11,Construcción,Zacatecas,17903
2019,12,Construcción,Aguascalientes,23265
2019,12,Construcción,Baja California,42413
2019,12,Construcción,Baja California Sur,22655
2019,12,Construcción,Campeche,22654
2019,12,Construcción,Chiapas,14721
2019,12,Construcción,Chihuahua,43332
2019,12,Construcción,Ciudad de México,240195
2019,12,Construcción,Coahuila,54092
2019,12,Construcción,Colima,11666
2019,12,Construcción,Durango,19039
2019,12,Construcción,Guanajuato,69729
2019,12,Construcción,Guerrero,14185
2019,12,Construcción,Hidalgo,24328
2019,12,Construcción,Jalisco,141943
2019,12,Construcción,Mexico,121065
2019,12,Construcción,Michoacan,34629
2019,12,Construcción,Morelos,14974
2019,12,Construcción,Nayarit,18506
2019,12,Construcción,Nuevo Leon,143829
2019,12,Construcción,Oaxaca,19205
2019,12,Construcción,Puebla,46958
2019,12,Construcción,Queretaro,53623
2019,12,Construcción,Quintana Roo,55989
2019,12,Construcción,San Luis Potosi,31300
2019,12,Construcción,Sinaloa,48073
2019,12,Construcción,Sonora,52351
2019,12,Construcción,Tabasco,21438
2019,12,Construcción,Tamaulipas,46889
2019,12,Construcción,Tlaxcala,5882
